Id,Serial number,device_code,device_name_en,device_name_fr,Model,Status,Facility code,Facility name_en,Facility name_fr,Department,Department_name_en,Department_name_fr,Room,Manufacturer code,Manufacturer name,Manufacture date,Supplier,Supplier name,Supply date,Cost,Currency,Donor,Obsolete,Warranty start,Warranty period (Months)
3848,00003478,13106,Sphygmomanometers,Sphygmomanometers,PIC,PARTIALLYOPERATIONAL,253,Bushenge HD,Bushenge HD,Pharmacy,Pharmacy,Pharmacy,Room1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3847,n/a,17148,"Oximeters, Pulse","Oximeters, Pulse",md200a,OPERATIONAL,282,Rutongo HD,Rutongo HD,Surgery,Surgery,Surgery,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3846,n/a,13106,Sphygmomanometers,Sphygmomanometers,beurer,OPERATIONAL,282,Rutongo HD,Rutongo HD,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3845,JA055858,25209,"Monitors, Physiologic, Vital Signs","Monitors, Physiologic, Vital Signs",n/a,UNDERMAINTENANCE,322,Butaro HD,Butaro HD,Internal medicine,Internal medicine,Internal medicine,BACC,WelchAllyn,WELCH ALLYN,2010-01-01 00:00:00.0,n/a,n/a,2012-10-01 00:00:00.0,n/a,n/a,International Aid,false,n/a,n/a
3844,372,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",uniclave77-45x80,UNDERMAINTENANCE,116,Gitwe HD,Gitwe HD,Sterilisation,Sterilisation,Sterilisation,sterilisation,AJ Costa,AJ Costa,2011-08-01 00:00:00.0,AJ Costa,AJ Costa,n/a,n/a,RWF,n/a,true,n/a,n/a
3843,n/a,17148,"Oximeters, Pulse","Oximeters, Pulse",md3004,OPERATIONAL,282,Rutongo HD,Rutongo HD,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3842,P-00242,12873,Oxygen Concentrators,Oxygen Concentrators,n/a,OPERATIONAL,54,Gakoma HD,Gakoma HD,Surgery,Surgery,Surgery,Room 1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
3841,L06131825,20653,"Cabinets, Biological Safety, Class II","Cabinets, Biological Safety, Class II",Mars 1200,OPERATIONAL,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,BACC,n/a,n/a,2011-01-01 00:00:00.0,TTM,Technology Transfer Melbourg,2012-10-01 00:00:00.0,n/a,n/a,Partners In Health,false,n/a,n/a
3840,61477,26602,"Alarms, Equipment Temperature, Refrigerator/Freezer","Alarms, Equipment Temperature, Refrigerator/Freezer",n/a,OPERATIONAL,322,Butaro HD,Butaro HD,Internal medicine,Internal medicine,Internal medicine,BACC,Angelatonni,Angelatonni,2012-05-01 00:00:00.0,TTM,Technology Transfer Melbourg,2012-05-01 00:00:00.0,n/a,n/a,Partners In Health,false,n/a,n/a
3837,n/a,23513,"Exercisers, Aerobic, Upper/Lower Limb, Cycler","Exercisers, Aerobic, Upper/Lower Limb, Cycler",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Physiotherapy,Physiotherapy,Physiotherapy,n/a,Gemmy,Gemmy,n/a,Gemmy,Gemmy,n/a,n/a,n/a,n/a,false,n/a,n/a
3836,n/a,12278,"Lights, Infrared","Lights, Infrared",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Physiotherapy,Physiotherapy,Physiotherapy,physiotherapy,cardioinstrumentation,CARDIOPULMONARY INSTRUMENTATION,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3835,4669240043,10082,Amalgamators,Amalgamators,n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Dentistry,Dentistry,Dentistry,dentistry,diong,DONG JIANG,n/a,Transfer Technologies Rwanda,Transfer Technologies Rwanda,n/a,n/a,n/a,n/a,false,n/a,n/a
3834,n/a,10972,"Compressors, Medical-Air","Compressors, Medical-Air",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Dentistry,Dentistry,Dentistry,dentistry,addec,ADDEC,n/a,Air Liquide,Air Liquide,n/a,n/a,n/a,n/a,false,n/a,n/a
3833,n/a,16386,"Lights, Dental Activator","Lights, Dental Activator",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Dentistry,Dentistry,Dentistry,dentistry,addec,ADDEC,n/a,addec,ADDEC,n/a,n/a,n/a,n/a,false,n/a,n/a
3832,900108,16142,"Sterilizing Units, Steam, Tabletop","Sterilizing Units, Steam, Tabletop",memmert,OPERATIONAL,49,Nyanza HD,Nyanza HD,Dentistry,Dentistry,Dentistry,dentistry,Memmert,Memmert,n/a,Memmert,Memmert,n/a,n/a,n/a,n/a,false,n/a,n/a
3831,n/a,17497,"Scalers, Dental, Ultrasonic","Scalers, Dental, Ultrasonic",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Dentistry,Dentistry,Dentistry,dentistry,addec,ADDEC,n/a,addec,ADDEC,n/a,n/a,n/a,addec,false,n/a,n/a
3830,6310s02,13269,"Radiographic Units, Dental","Radiographic Units, Dental",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Dentistry,Dentistry,Dentistry,dentistry,addec,ADDEC,n/a,addec,ADDEC,2011-11-30 00:00:00.0,n/a,n/a,khi,false,n/a,n/a
3829,SGF217520,13269,"Radiographic Units, Dental","Radiographic Units, Dental",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Dentistry,Dentistry,Dentistry,dentistry,addec,ADDEC,n/a,addec,ADDEC,n/a,n/a,n/a,khi,false,n/a,n/a
3828,34505,17904,"Image Digitization Systems, Computed Radiography","Image Digitization Systems, Computed Radiography",agfa,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,n/a,Agfa,Agfa,n/a,medisyst,MEDISYST,n/a,n/a,n/a,Global fund,false,n/a,n/a
3827,4897,21084,"Dryers, X-Ray Film, Manual","Dryers, X-Ray Film, Manual",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,Radiology,Agfa,Agfa,n/a,medisyst,MEDISYST,n/a,n/a,n/a,Global fund,false,n/a,n/a
3826,04/2012RAD,21085,"Dryers, X-Ray Film, Automated","Dryers, X-Ray Film, Automated",n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,Radiology,Agfa,Agfa,n/a,medisyst,MEDISYST,n/a,n/a,n/a,Global fund,false,n/a,n/a
3825,n/a,15945,X-Ray Film Manual Processing Equipment,X-Ray Film Manual Processing Equipment,n/a,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,Radiology,Agfa,Agfa,n/a,n/a,n/a,n/a,n/a,n/a,Global fund,false,n/a,n/a
3824,8806,15950,"X-Ray Film Processors, Automatic, Tabletop","X-Ray Film Processors, Automatic, Tabletop",AGFA,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,Radiology,n/a,n/a,n/a,medisyst,MEDISYST,n/a,n/a,n/a,Global fund,false,n/a,n/a
3823,03924s16,13272,"Radiographic Units, Mobile","Radiographic Units, Mobile",siemens,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,radiography,n/a,n/a,n/a,medisyst,MEDISYST,n/a,n/a,n/a,Global fund,false,n/a,n/a
3822,359459,15975,X-Ray Tube Assemblies,X-Ray Tube Assemblies,siemens,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,Radiology,Siemens,Siemens,n/a,medisyst,MEDISYST,n/a,n/a,n/a,Global fund,false,n/a,n/a
3821,1888,13267,Radiographic Units,Radiographic Units,siemens,OPERATIONAL,49,Nyanza HD,Nyanza HD,Medical Imaging,Medical Imaging,Medical Imaging,Radiology,Siemens,Siemens,n/a,n/a,n/a,n/a,n/a,n/a,Global fund,false,n/a,n/a
3813,n/a,15156,"Microscopes, Light, Laboratory","Microscopes, Light, Laboratory",MC100BA,FORDISPOSAL,462,Kiziba Camp CS,Kiziba Camp CS,Laboratory,Laboratory,Laboratory,laboratory room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3812,000022,15156,"Microscopes, Light, Laboratory","Microscopes, Light, Laboratory",n/a,FORDISPOSAL,462,Kiziba Camp CS,Kiziba Camp CS,Laboratory,Laboratory,Laboratory,laboratory room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3811,EBA200072497,18264,"Centrifuges, Tabletop, Low-Speed","Centrifuges, Tabletop, Low-Speed",2002,OPERATIONAL,462,Kiziba Camp CS,Kiziba Camp CS,Laboratory,Laboratory,Laboratory,laboratory room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3808,74300001,17157,"Refrigerators, Laboratory","Refrigerators, Laboratory",V170EK,OPERATIONAL,462,Kiziba Camp CS,Kiziba Camp CS,Laboratory,Laboratory,Laboratory,laboratory room,Sibir,Sibir,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3801,0065473,12873,Oxygen Concentrators,Oxygen Concentrators,1020006,OPERATIONAL,336,Byumba HD,Byumba HD,Pediatrics,Pediatrics,Pediatrics,pediatrie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3800,0065470,12873,Oxygen Concentrators,Oxygen Concentrators,1020006 every flo/opl,OPERATIONAL,336,Byumba HD,Byumba HD,Internal medicine,Internal medicine,Internal medicine,intenal medicine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3799,irc5po2vow,12873,Oxygen Concentrators,Oxygen Concentrators,invacare corp,OPERATIONAL,336,Byumba HD,Byumba HD,Clinical support,Clinical support,Clinical support,clinic,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3798,4803388,15975,X-Ray Tube Assemblies,X-Ray Tube Assemblies,siemens,OPERATIONAL,336,Byumba HD,Byumba HD,Medical Imaging,Medical Imaging,Medical Imaging,radiologie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3797,polydoros,13267,Radiographic Units,Radiographic Units,siemens,OPERATIONAL,336,Byumba HD,Byumba HD,Medical Imaging,Medical Imaging,Medical Imaging,radiologie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3796,100435sm7,14278,"Scanning Systems, Ultrasonic","Scanning Systems, Ultrasonic",Pro-serie,OPERATIONAL,336,Byumba HD,Byumba HD,Maternity,Maternity,n/a,Echographie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3795,JA056063,14278,"Scanning Systems, Ultrasonic","Scanning Systems, Ultrasonic",siemens 10031205,OPERATIONAL,336,Byumba HD,Byumba HD,Maternity,Maternity,n/a,echographie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3794,MV-18006068,14278,"Scanning Systems, Ultrasonic","Scanning Systems, Ultrasonic",mindray ultrasaund  system  DC 3,OPERATIONAL,336,Byumba HD,Byumba HD,Maternity,Maternity,n/a,Echographie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3793,1296,15731,"Phototherapy Units, Ultraviolet","Phototherapy Units, Ultraviolet",x-tronic,OPERATIONAL,336,Byumba HD,Byumba HD,Physiotherapy,Physiotherapy,Physiotherapy,pysiotherapie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3792,HY /1003,27368,"Vibration Therapy Units, Whole Body","Vibration Therapy Units, Whole Body",HIT UP,OPERATIONAL,336,Byumba HD,Byumba HD,Physiotherapy,Physiotherapy,Physiotherapy,Physiotherapie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3791,HY -1003,27368,"Vibration Therapy Units, Whole Body","Vibration Therapy Units, Whole Body",HIT UP,OPERATIONAL,336,Byumba HD,Byumba HD,Physiotherapy,Physiotherapy,Physiotherapy,Physiotherapie,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3790,407N0002,15171,"Refrigerators, Blood Bank","Refrigerators, Blood Bank",n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,n/a,isot,ISOTEMP,2011-01-01 00:00:00.0,novex,NOVEX,2012-11-05 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
3789,NBT11164,15171,"Refrigerators, Blood Bank","Refrigerators, Blood Bank",n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,n/a,n/a,n/a,2011-03-01 00:00:00.0,Biomerieux,Biomerieux,n/a,n/a,n/a,n/a,false,n/a,n/a
3788,78771882-2,15171,"Refrigerators, Blood Bank","Refrigerators, Blood Bank",n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,n/a,n/a,n/a,2011-02-01 00:00:00.0,Biomerieux,Biomerieux,2011-11-28 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
3787,E6060395,18013,"Incubators, Laboratory, Thermocycling","Incubators, Laboratory, Thermocycling",n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,n/a,Citizen,CITIZEN,2011-06-01 00:00:00.0,n/a,n/a,2012-10-16 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
3786,B000109691,15108,"Baths, Water","Baths, Water",n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,n/a,n/a,n/a,n/a,novex,NOVEX,n/a,n/a,n/a,n/a,false,n/a,n/a
3785,PR0003246,15612,Water Purification Systems,Water Purification Systems,n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,n/a,0,n/a,2011-03-01 00:00:00.0,Webeco,Webeco,2012-09-10 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
3784,MA 02494,18270,"Centrifuges, Tabletop, High-Speed","Centrifuges, Tabletop, High-Speed",n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,n/a,Pharmalab,Pharmalab,n/a,Fisher Scientific,Fisher Scientific,2013-02-12 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
3783,SNB-100-400,18013,"Incubators, Laboratory, Thermocycling","Incubators, Laboratory, Thermocycling",n/a,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Laboratory,Laboratory,Laboratory,SEROLOGY,n/a,n/a,2011-02-01 00:00:00.0,Transfer Technologies Rwanda,Transfer Technologies Rwanda,2013-04-04 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
3782,SF812321397PA,17956,"Warming Units, Patient, Radiant, Infant","Warming Units, Patient, Radiant, Infant",2021599-08,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,2012-08-01 00:00:00.0,Super General,Super General,2013-03-01 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
3781,13000020,13267,Radiographic Units,Radiographic Units,Essento DR compact Dash-technology,OPERATIONAL,380,Nyagatare HD,Nyagatare HD,Anaesthesiology and Reanimation,Anaesthesiology and Reanimation,Anaesthesiology and Reanimation,Radiolagy,Philips,Philips,2013-01-01 00:00:00.0,n/a,n/a,2013-01-01 00:00:00.0,n/a,n/a,n/a,false,2013-08-01 00:00:00.0,24
3780,40631,17157,"Refrigerators, Laboratory","Refrigerators, Laboratory",lad0700M2CN1094,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,Fiochetti,Fiochetti,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,false,n/a,n/a
3779,B1217,16817,"Analyzers, Laboratory, Hematology, Blood Grouping, Automated","Analyzers, Laboratory, Hematology, Blood Grouping, Automated",Poch-100i,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,n/a,Sysmex,Sysmex,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3778,n/a,16384,"Mixers, Blood Tube","Mixers, Blood Tube",n/a,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,n/a,n/a,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,false,n/a,n/a
3777,1J80742,15156,"Microscopes, Light, Laboratory","Microscopes, Light, Laboratory",CX21FS1,FORDISPOSAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,Olympus,Olympus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3776,1E85244,15156,"Microscopes, Light, Laboratory","Microscopes, Light, Laboratory",CX21FS1,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,Olympus,Olympus,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,false,n/a,n/a
3775,564395,15108,"Baths, Water","Baths, Water",00-E,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,psel,P SELECTA,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,false,n/a,n/a
3774,141445,18449,"Balances, Electronic, Analytic","Balances, Electronic, Analytic",EU-C  LCD,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,gib,GIBERTINI,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,false,n/a,n/a
3773,n/a,18264,"Centrifuges, Tabletop, Low-Speed","Centrifuges, Tabletop, Low-Speed",n/a,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3772,n/a,23947,"Incubators, Laboratory, Shaker/Rotator","Incubators, Laboratory, Shaker/Rotator",DSR-10,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,n/a,n/a,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,false,n/a,n/a
3771,11641511J,15136,Distilling Units,Distilling Units,2004,OPERATIONAL,156,Bubazi CS,Bubazi CS,Laboratory,Laboratory,Laboratory,laboratory room,GMBH,Gesellschaft fur laboratechnik mbh,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,false,n/a,n/a
3770,85.889,15156,"Microscopes, Light, Laboratory","Microscopes, Light, Laboratory",revision n 1,UNDERMAINTENANCE,163,Kirambo CS,Kirambo CS,Laboratory,Laboratory,Laboratory,laboratory room,novex,NOVEX,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3769,400807166BGE,15551,"Analyzers, Laboratory, Clinical Chemistry","Analyzers, Laboratory, Clinical Chemistry",RT-1904C,UNDERMAINTENANCE,163,Kirambo CS,Kirambo CS,Laboratory,Laboratory,Laboratory,laboratory room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3768,n/a,27368,"Vibration Therapy Units, Whole Body","Vibration Therapy Units, Whole Body",n/a,PARTIALLYOPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3767,n/a,27368,"Vibration Therapy Units, Whole Body","Vibration Therapy Units, Whole Body",n/a,PARTIALLYOPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3766,9L9BS03010H040,23513,"Exercisers, Aerobic, Upper/Lower Limb, Cycler","Exercisers, Aerobic, Upper/Lower Limb, Cycler",E40,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3765,n/a,12278,"Lights, Infrared","Lights, Infrared",TDP,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3764,196.75.0511.112,12278,"Lights, Infrared","Lights, Infrared","TGS6,1OHNEDIMN",OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3763,n/a,18466,"Stimulators, Electrical","Stimulators, Electrical","""FYSIOMED COMPANY DOORNSTREAT""",OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3762,AR010192,12282,"Lights, Surgical","Lights, Surgical","""HANANV  LUX BLUE 80""",OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3761,n/a,12282,"Lights, Surgical","Lights, Surgical","""VERRE ET  AURTZ DIXWEL""",OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3760,n/a,12282,"Lights, Surgical","Lights, Surgical",01A0003HS,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3759,06-HOE-62,12282,"Lights, Surgical","Lights, Surgical",n/a,PARTIALLYOPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3758,RIMSA D400EPI,12282,"Lights, Surgical","Lights, Surgical",ELLITICA,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3757,93/0063,12282,"Lights, Surgical","Lights, Surgical","""DR MACH  D-80172851""",UNDERMAINTENANCE,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,Dr Mach,Dr Mach,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3756,E4E-0606-045,12282,"Lights, Surgical","Lights, Surgical",MO106230MB,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,Michiels,Michiels,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3755,5654,12282,"Lights, Surgical","Lights, Surgical",11410,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3754,WAA 07030018SA,25209,"Monitors, Physiologic, Vital Signs","Monitors, Physiologic, Vital Signs",PRO 1000,PARTIALLYOPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Maternity,Maternity,n/a,n/a,General Electric,General Electric,n/a,Transfer Technologies Rwanda,Transfer Technologies Rwanda,n/a,n/a,n/a,n/a,false,n/a,n/a
3753,51015301,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",HEREAUS ST 6060,PARTIALLYOPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3752,51051301,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",ST6060,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3751,n/a,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam","""C,B,M ROBE  MEDICAL SA""",OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3750,n/a,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",AGENCINOX,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3749,n/a,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",n/a,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3748,n/a,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",VIIM36,PARTIALLYOPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3747,n/a,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",VIIM35,PARTIALLYOPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3746,E-25556,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",SC 500,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,Matachana,Matachana,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3745,E-201949,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",SERIE EC160,UNDERMAINTENANCE,317,Ruhengeri HD,Ruhengeri HD,Sterilisation,Sterilisation,Sterilisation,n/a,Webeco,Webeco,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3744,n/a,12815,Ophthalmoscopes,Ophthalmoscopes,A03358,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Opthalmology,Opthalmology,Opthalmology,n/a,Heine,Heine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3743,A03358,16809,Ophthalmic Tonometers,Ophthalmic Tonometers,L-5110,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Opthalmology,Opthalmology,Opthalmology,n/a,Inami,Inami,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
3742,J03559,12537,"Microscopes, Light, Examination, Ophthalmology","Microscopes, Light, Examination, Ophthalmology",L-0179,OPERATIONAL,317,Ruhengeri HD,Ruhengeri HD,Opthalmology,Opthalmology,Opthalmology,n/a,Inami,Inami,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
